CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_Germany,Geography_Spain,Gender_Male,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,actual,predicted,churn_probability,churn_risk
850,49,8,0.0,1,0,0,25867.67,1,2,240,False,True,True,False,True,False,1,1,0.9983569577995148,High Risk
758,43,10,0.0,2,1,1,55313.44,0,2,995,False,True,False,True,False,False,0,0,0.00016545575273382805,Low Risk
487,24,7,133628.09,2,1,1,98570.01,0,4,223,False,False,True,True,False,False,0,0,0.00011961393618350335,Low Risk
538,42,1,98548.62,2,0,1,94047.75,0,5,929,True,False,False,False,False,False,0,0,0.0017892738686341447,Low Risk
809,38,3,0.0,2,1,1,80061.31,0,3,533,False,False,True,False,False,False,0,0,0.00018019762790961517,Low Risk
561,49,8,0.0,2,1,1,12513.07,0,1,517,False,False,False,False,False,True,0,0,0.0014121950172791523,Low Risk
629,28,8,108601.0,1,1,1,119647.7,0,1,756,True,False,True,True,False,False,0,0,0.00037674792934791853,Low Risk
526,43,3,0.0,2,1,0,31705.19,0,5,989,False,True,False,False,True,False,0,0,0.003046101374015579,Low Risk
754,27,7,117578.35,2,0,1,87908.01,0,2,662,True,False,True,False,False,False,0,0,0.0004677576803085545,Low Risk
694,30,2,0.0,3,0,1,15039.41,0,4,392,False,False,True,False,False,False,0,0,0.0002241907996726389,Low Risk
520,63,5,162278.32,1,1,1,34765.33,0,5,998,False,True,False,False,False,True,0,0,0.00026610538034527257,Low Risk
784,28,2,109960.06,2,1,1,170829.87,0,2,797,True,False,True,False,False,False,0,0,0.00020455031160093073,Low Risk
850,28,2,101100.22,2,1,1,35337.31,0,1,711,True,False,True,False,True,False,0,0,0.00027576793015597406,Low Risk
575,43,3,0.0,1,1,0,83594.51,0,5,600,False,True,True,False,False,False,0,0,0.0027009860207040416,Low Risk
566,42,3,108010.78,1,1,1,157486.1,0,3,509,False,False,True,True,False,False,0,0,0.0001662133062796894,Low Risk
789,43,8,119654.44,2,0,1,148412.24,1,5,570,True,False,True,False,True,False,1,1,0.9652837376569997,High Risk
666,44,2,122314.5,1,0,0,68574.88,1,5,837,True,False,False,True,False,False,1,1,0.999525303873262,High Risk
767,35,6,132253.22,1,1,0,115566.57,1,4,704,True,False,False,False,False,True,1,1,0.9993938363628395,High Risk
702,45,0,80793.58,1,1,1,27474.81,0,2,994,False,False,True,False,False,False,0,0,0.00015344762183422528,Low Risk
459,48,4,133994.52,1,1,1,19287.06,1,5,661,True,False,True,False,False,False,1,1,0.9857341305779768,High Risk
718,44,1,133866.22,1,0,1,139049.24,0,3,445,False,False,False,True,False,False,0,0,0.0011397397178898364,Low Risk
662,37,5,94901.09,1,1,1,48233.75,0,1,579,False,True,True,False,False,False,0,0,0.00019139028398257145,Low Risk
649,41,3,130931.83,1,1,1,144808.37,0,1,457,False,False,False,False,True,False,0,0,0.0010989824305263028,Low Risk
514,45,3,109032.23,1,0,1,155407.21,1,2,764,True,False,False,False,False,False,1,1,0.9977984296430539,High Risk
535,30,6,103804.97,1,1,1,125710.53,0,3,553,False,False,True,False,True,False,0,0,0.0001980885432383508,Low Risk
750,38,1,0.0,2,1,0,47764.99,0,4,740,False,False,False,True,False,False,0,0,0.004639728398105927,Low Risk
696,34,9,150856.79,1,0,1,8236.78,0,3,572,False,False,True,True,False,False,0,0,0.0001931349356907823,Low Risk
635,37,9,146748.07,1,0,1,11407.58,0,1,219,True,False,False,False,False,True,0,0,0.01146604622917916,Low Risk
617,46,3,106521.49,1,0,1,86587.37,0,4,693,False,True,False,False,False,False,0,0,0.0009324338470993278,Low Risk
650,27,6,0.0,2,1,0,1002.39,0,1,789,False,False,False,False,True,False,0,0,0.0076110206943180774,Low Risk
577,31,4,61211.18,1,1,1,145250.43,0,2,233,True,False,False,True,False,False,0,0,0.006041773121057091,Low Risk
755,28,7,124540.28,1,0,1,188850.89,0,3,691,False,False,False,True,False,False,0,0,0.0005291860837375337,Low Risk
637,32,3,0.0,2,1,1,197827.06,0,5,704,False,False,True,False,False,True,0,0,8.89394211623248e-05,Low Risk
656,69,6,163975.09,1,1,1,36108.5,0,3,836,False,True,True,False,False,True,0,0,7.769991565714313e-05,Low Risk
850,41,8,132838.07,1,1,1,175347.28,0,4,751,False,True,True,False,False,False,0,0,5.313514559727701e-05,Low Risk
654,43,9,84673.17,2,0,1,82081.35,0,5,531,True,False,True,False,False,True,0,0,0.0005848657381845896,Low Risk
574,33,3,129834.67,1,1,0,193131.42,0,5,470,True,False,True,False,False,True,0,0,0.006638583543234475,Low Risk
743,48,5,118207.69,2,0,0,186489.14,1,2,947,False,True,False,False,False,True,1,1,0.9947856851975443,High Risk
632,38,6,86569.76,2,1,0,98090.91,0,5,435,True,False,False,False,False,True,0,0,0.02302589833105554,Low Risk
515,60,9,113715.36,1,1,0,18424.24,1,1,850,True,False,True,True,False,False,1,1,0.9981130234164722,High Risk
608,28,4,96679.71,1,1,1,49133.45,0,3,988,True,False,True,False,True,False,0,0,0.00035662401231014633,Low Risk
637,34,9,0.0,2,0,0,26057.08,0,5,365,False,True,False,True,False,False,0,0,0.009226071270918672,Low Risk
629,31,6,0.0,2,1,0,93881.75,0,5,363,False,False,True,False,False,True,0,0,0.002318890600902834,Low Risk
665,25,7,90920.75,1,0,1,112256.57,0,2,611,False,False,True,True,False,False,0,0,0.00021448168095167792,Low Risk
469,48,5,0.0,1,1,0,160529.71,1,1,847,False,False,False,False,True,False,1,1,0.999187051978822,High Risk
754,19,9,0.0,1,1,0,189641.11,0,3,933,False,True,False,False,False,True,0,0,0.003480407755481174,Low Risk
673,37,2,0.0,1,1,1,13624.02,0,2,307,False,False,True,True,False,False,0,0,0.0005191707386754808,Low Risk
731,43,9,79120.27,1,0,0,548.52,1,5,978,True,False,False,False,False,False,1,1,0.9996627335395177,High Risk
668,42,8,187534.79,1,1,1,32900.41,1,2,835,False,False,True,False,True,False,1,1,0.8843283675935301,High Risk
677,26,3,102395.79,1,1,0,119368.99,0,3,754,True,False,False,True,False,False,0,0,0.01778582412767818,Low Risk
595,41,9,150463.11,2,0,1,81548.38,0,3,406,True,False,False,False,True,False,0,0,0.0030597278527865067,Low Risk
498,35,2,121968.11,2,0,1,188343.05,0,1,563,True,False,True,True,False,False,0,0,0.00049197099157352,Low Risk
748,34,5,84009.47,1,1,1,137001.1,0,4,440,False,False,True,False,False,True,0,0,0.0002014530725986231,Low Risk
606,53,1,109330.06,1,1,1,75860.01,0,5,582,False,True,False,False,False,False,0,0,0.0007154908840095455,Low Risk
739,30,6,0.0,1,0,0,122604.44,0,2,388,False,False,False,False,False,True,0,0,0.03459049660353534,Low Risk
771,33,5,0.0,2,1,0,8673.43,0,5,288,False,True,False,False,False,True,0,0,0.008196752826277574,Low Risk
595,31,4,0.0,2,1,0,189995.86,0,2,511,False,False,True,False,True,False,0,0,0.0019373071188325476,Low Risk
701,41,10,0.0,2,1,1,146257.77,0,4,629,False,False,True,False,True,False,0,0,0.00010536968124462193,Low Risk
572,36,8,68348.18,2,0,1,50400.32,0,1,984,False,False,False,False,False,True,0,0,0.0005688564722643437,Low Risk
523,30,1,83181.29,1,1,1,138176.78,0,4,246,False,False,True,False,False,True,0,0,0.00039794862737664723,Low Risk
764,24,7,0.0,2,1,0,186105.99,0,1,410,False,False,False,False,False,True,0,0,0.009246542080603576,Low Risk
767,36,3,0.0,1,0,0,65147.27,0,2,470,False,False,True,False,False,False,0,0,0.008826001310409236,Low Risk
720,44,4,0.0,2,1,0,163471.01,0,1,311,False,False,True,False,True,False,0,0,0.0030384648699314874,Low Risk
765,32,9,178095.55,1,0,0,47247.56,0,3,656,False,True,False,True,False,False,0,0,0.004204943844091726,Low Risk
615,30,7,0.0,2,1,1,156346.84,0,4,548,False,False,True,False,False,False,0,0,0.00015608656162330344,Low Risk
582,33,2,122394.0,1,1,1,22113.93,0,3,273,True,False,True,True,False,False,0,0,0.0010758744157223924,Low Risk
447,41,3,0.0,4,1,1,197490.39,1,2,408,False,False,True,False,False,True,1,1,0.8539844263452081,High Risk
592,37,9,0.0,3,1,1,10656.89,0,1,413,False,True,True,False,False,False,0,0,0.00011821335161036074,Low Risk
833,32,6,0.0,1,1,1,44323.22,1,4,775,False,True,True,True,False,False,1,1,0.8719826090777281,High Risk
771,45,0,139825.56,1,0,0,170984.97,1,5,727,False,True,True,True,False,False,1,1,0.984868298662292,High Risk
594,24,0,97378.54,1,1,1,71405.17,0,2,431,False,True,False,False,False,False,0,0,0.001106919044492791,Low Risk
537,42,1,190569.23,1,0,1,127154.8,0,2,341,False,True,True,False,False,False,0,0,0.00030556504862975755,Low Risk
567,44,9,0.0,2,1,0,87677.15,0,1,240,False,True,True,False,False,False,0,0,0.003485471041114285,Low Risk
663,46,2,141726.88,1,1,1,58257.23,0,1,320,True,False,False,True,False,False,0,0,0.004613740186726799,Low Risk
558,31,7,0.0,2,1,0,166720.28,0,1,689,False,True,False,False,False,True,0,0,0.004956129884900278,Low Risk
739,25,5,113113.12,1,1,0,129181.27,0,5,796,True,False,False,False,False,False,0,0,0.017957555816684123,Low Risk
525,47,6,118560.0,1,1,0,82522.61,1,4,375,False,True,False,False,True,False,1,1,0.9988527219358782,High Risk
498,34,5,0.0,2,1,1,91711.66,0,1,949,False,False,True,True,False,False,0,0,8.502427616571035e-05,Low Risk
562,30,3,111099.79,2,0,0,140650.19,0,1,370,False,False,True,True,False,False,0,0,0.0023061941546990965,Low Risk
615,30,9,0.0,1,1,0,87347.82,0,3,437,False,False,False,False,False,True,0,0,0.021565240566708277,Low Risk
590,27,8,123599.49,2,1,0,1676.92,0,1,971,True,False,False,False,False,True,0,0,0.011512152044485016,Low Risk
635,47,2,125724.95,2,1,0,63236.97,0,5,773,False,False,False,False,True,False,0,0,0.003286088691462243,Low Risk
661,35,8,124098.54,1,1,0,86678.48,0,2,393,True,False,True,False,False,True,0,0,0.010656801639249432,Low Risk
554,30,6,135370.12,1,1,1,179689.05,1,4,664,False,True,True,False,True,False,1,1,0.8558443334407247,High Risk
624,28,2,0.0,2,0,1,104353.26,0,4,673,False,True,False,True,False,False,0,0,0.00045204177675764467,Low Risk
569,43,7,0.0,2,1,1,77703.19,0,2,271,False,False,False,False,False,True,0,0,0.0017353041395105383,Low Risk
511,66,4,0.0,1,1,0,1643.11,1,5,549,False,True,False,False,False,True,1,1,0.9993443147932559,High Risk
685,35,9,0.0,1,1,0,167033.83,0,5,980,False,False,True,False,True,False,0,0,0.0010955751097584492,Low Risk
755,37,0,113865.23,2,1,1,117396.25,0,3,589,True,False,False,True,False,False,0,0,0.0010411341998066966,Low Risk
549,29,3,0.0,2,1,0,146090.38,0,4,901,False,False,True,False,False,False,0,0,0.0010940045683105043,Low Risk
639,77,6,80926.02,2,1,1,55829.25,0,5,291,False,False,True,True,False,False,0,0,0.0001668285820521024,Low Risk
597,66,3,0.0,1,1,1,70532.53,0,2,414,False,True,False,False,False,False,0,0,0.002372313363502211,Low Risk
740,57,3,113386.36,2,1,1,65121.63,1,1,970,True,False,False,False,False,True,1,1,0.9885712171870641,High Risk
659,44,9,23503.31,1,0,1,169862.01,1,4,275,False,False,False,True,False,False,1,1,0.994713363584069,High Risk
802,33,8,0.0,2,1,0,143706.18,0,1,956,False,False,True,False,False,True,0,0,0.0007707318087694445,Low Risk
726,50,9,94504.35,1,0,1,5078.9,0,1,860,True,False,True,True,False,False,0,0,0.000696140930185558,Low Risk
797,55,10,0.0,4,1,1,49418.87,1,1,248,False,False,False,True,False,False,1,1,0.9629520420303426,High Risk
702,40,7,145536.9,1,0,1,135334.24,0,3,715,False,False,True,False,False,False,0,0,0.00019599760215373058,Low Risk
593,38,4,88736.44,2,1,0,67020.03,0,5,910,False,True,False,False,True,False,0,0,0.0018540661870137928,Low Risk
686,35,4,0.0,1,1,0,8816.37,0,2,656,False,False,True,True,False,False,0,0,0.002971757929964627,Low Risk
688,46,0,74458.25,1,0,1,6866.31,0,1,752,True,False,False,False,False,False,0,0,0.008078854195347642,Low Risk
714,34,5,141173.03,1,0,1,98896.06,0,5,536,False,False,True,False,False,True,0,0,0.0002135947369890861,Low Risk
522,25,5,94049.92,2,1,0,103269.0,0,3,913,True,False,False,False,False,True,0,0,0.01143559925575978,Low Risk
623,48,1,108076.33,1,1,0,118855.26,1,3,223,True,False,False,False,True,False,1,1,0.9998523307081232,High Risk
529,42,1,157498.9,1,1,1,82276.62,0,5,639,False,False,True,False,False,True,0,0,0.00014604795146289012,Low Risk
682,42,0,0.0,1,1,1,160828.98,0,5,262,False,False,True,False,False,True,0,0,0.00046258980249865245,Low Risk
701,35,9,0.0,2,0,0,170996.86,0,3,303,False,True,False,False,False,False,0,0,0.01332389087599121,Low Risk
679,45,3,146758.24,1,1,0,48466.89,0,4,873,False,False,True,False,True,False,0,0,0.0010633054602696332,Low Risk
777,30,4,137851.31,1,1,0,5008.23,1,5,349,False,False,False,False,False,False,1,1,0.9991105958887884,High Risk
592,37,3,96651.03,1,1,1,3232.82,0,2,710,False,False,True,True,False,False,0,0,0.00016792963502021728,Low Risk
521,32,2,136555.01,2,1,1,129353.21,0,1,577,False,False,False,False,False,False,0,0,0.0005985465185619012,Low Risk
545,38,1,88293.13,2,1,1,24302.95,0,3,331,False,False,True,True,False,False,0,0,0.00017428558099680762,Low Risk
666,50,7,109062.28,1,1,1,140136.1,1,5,542,True,False,False,True,False,False,1,1,0.9942371496463281,High Risk
676,35,5,106836.67,2,1,0,84199.78,0,3,871,False,False,True,False,False,False,0,0,0.0007273696770268972,Low Risk
579,31,6,0.0,2,1,0,26149.25,0,4,604,False,False,True,False,True,False,0,0,0.0018889576106656703,Low Risk
617,26,2,165947.99,2,0,1,168834.38,0,5,319,False,False,False,True,False,False,0,0,0.00048504904918599565,Low Risk
786,32,2,104336.43,2,0,0,59559.81,0,3,240,True,False,False,True,False,False,0,0,0.03887461546927479,Low Risk
701,38,3,125385.49,2,0,1,52044.66,0,2,805,True,False,True,False,False,False,0,0,0.00045411790658019674,Low Risk
765,46,8,119492.88,2,0,1,166896.01,1,5,453,True,False,False,True,False,False,1,1,0.9922264163867632,High Risk
794,24,10,146126.75,1,1,1,88992.05,0,1,431,False,False,True,True,False,False,0,0,0.00012944979313387172,Low Risk
661,39,5,0.0,2,0,0,181461.46,0,5,514,False,False,True,True,False,False,0,0,0.0018163922369312006,Low Risk
698,57,9,111359.55,2,1,0,105715.01,0,5,567,False,False,False,True,False,False,0,0,0.003262504202848029,Low Risk
681,47,9,97023.21,1,1,1,2168.13,0,5,499,False,False,True,False,False,True,0,0,0.000228679543304408,Low Risk
563,36,4,143680.47,2,1,1,63531.19,0,1,735,False,True,False,True,False,False,0,0,0.00018886122910135442,Low Risk
639,66,0,0.0,2,0,1,42240.54,0,3,877,False,False,True,False,False,True,0,0,0.00022663413408500796,Low Risk
614,40,3,113348.5,1,1,1,77789.01,0,5,407,False,True,False,False,True,False,0,0,0.0007064705998142385,Low Risk
711,51,7,0.0,3,1,0,38409.79,1,2,631,False,False,True,False,False,True,1,1,0.98886699458349,High Risk
427,40,8,0.0,2,1,1,82870.75,0,5,778,False,True,True,False,False,True,0,0,7.9454591382414e-05,Low Risk
619,30,7,70729.17,1,1,1,160948.87,0,1,962,False,False,False,False,False,False,0,0,0.0006041744478169233,Low Risk
713,38,9,72286.84,2,1,1,26136.89,0,1,570,False,False,True,False,False,True,0,0,0.00013854419976744385,Low Risk
645,33,8,149564.61,1,0,0,149913.84,0,1,256,True,False,True,False,True,False,0,0,0.01823230938076302,Low Risk
605,41,5,103154.66,1,0,0,143203.78,0,1,380,False,True,True,True,False,False,0,0,0.0029350833911588065,Low Risk
709,45,4,122917.71,1,1,1,11.58,1,5,254,True,False,True,True,False,False,1,1,0.9867449323668831,High Risk
526,49,2,0.0,1,1,0,114539.67,1,2,948,False,True,True,False,False,False,1,1,0.9938998874000697,High Risk
619,35,4,90413.12,1,1,1,20555.21,0,3,389,False,False,False,False,False,False,0,0,0.0019485799804666818,Low Risk
626,39,10,132287.92,3,1,1,51467.92,1,5,880,True,False,True,False,True,False,1,1,0.8641302308217339,High Risk
524,29,7,0.0,2,1,1,105448.74,0,3,717,False,False,True,False,True,False,0,0,0.000126996808705914,Low Risk
612,62,8,140745.33,1,1,0,193437.89,1,5,455,True,False,False,True,False,False,1,1,0.9995193868951331,High Risk
775,32,2,108698.96,2,1,1,161069.73,0,4,236,False,False,False,False,True,False,0,0,0.0005702153129692003,Low Risk
481,39,1,111233.09,1,1,1,123995.15,0,3,955,False,True,True,False,True,False,0,0,7.058391357323667e-05,Low Risk
820,33,2,132150.26,2,1,0,23067.97,0,2,796,False,False,True,True,False,False,0,0,0.0005011389145351563,Low Risk
503,42,8,104430.08,1,1,1,147557.71,0,5,759,False,False,True,True,False,False,0,0,9.106007215373668e-05,Low Risk
700,82,2,0.0,2,0,1,182055.36,0,2,603,False,False,False,True,False,False,0,0,0.0010926363847484858,Low Risk
763,67,1,149436.73,2,0,1,106282.74,0,3,340,False,False,True,True,False,False,0,0,0.0001631168887465559,Low Risk
652,40,7,100471.34,1,1,1,124550.88,0,3,840,False,True,False,True,False,False,0,0,0.0002486159588598998,Low Risk
623,39,1,160903.2,1,0,0,78774.36,0,5,633,False,False,False,False,True,False,0,0,0.01086391755735093,Low Risk
765,43,4,148962.76,1,0,1,173878.87,1,3,873,True,False,True,True,False,False,1,1,0.9623848336362687,High Risk
573,26,8,86270.93,2,1,1,90177.3,0,5,430,False,False,True,True,False,False,0,0,8.578533908078935e-05,Low Risk
558,40,6,0.0,2,1,0,173844.89,0,2,271,False,False,True,False,True,False,0,0,0.003397588352858932,Low Risk
509,25,3,108738.71,2,1,0,106920.57,0,3,595,False,True,False,False,False,False,0,0,0.004111694597946052,Low Risk
688,54,9,0.0,1,1,0,191212.63,1,5,746,False,False,False,True,False,False,1,1,0.9982362529724979,High Risk
709,24,3,110949.41,1,1,1,168515.61,0,5,234,False,False,False,False,False,False,0,0,0.001232273687105249,Low Risk
703,73,5,137761.55,1,1,1,159677.46,0,5,416,False,True,True,True,False,False,0,0,9.27010089273106e-05,Low Risk
565,52,5,97720.35,2,1,0,175070.94,1,2,324,True,False,True,False,True,False,1,1,0.998432296574792,High Risk
647,35,3,166518.63,2,1,0,147930.46,0,4,507,True,False,False,False,True,False,0,0,0.013024930015081497,Low Risk
640,33,6,84719.13,2,1,1,113048.79,0,3,853,False,False,False,False,False,True,0,0,0.00028265756313794005,Low Risk
692,30,7,0.0,2,1,1,18826.34,0,3,973,False,False,False,False,False,False,0,0,0.00043464445826666245,Low Risk
584,39,2,112687.69,1,1,1,127749.61,0,4,857,False,False,False,False,True,False,0,0,0.0004925448287834054,Low Risk
665,51,9,110610.41,2,0,1,1112.76,1,2,843,True,False,False,True,False,False,1,1,0.9926199525682782,High Risk
809,38,2,154763.21,2,1,1,174800.31,0,5,733,False,False,False,False,False,False,0,0,0.0001915260071355086,Low Risk
657,44,6,76495.04,1,1,0,79071.89,0,4,721,False,False,True,False,False,True,0,0,0.001908665449032225,Low Risk
630,31,2,112373.49,2,1,1,131167.98,0,3,888,True,False,False,False,False,True,0,0,0.0008568396089246453,Low Risk
710,40,5,0.0,2,0,0,162878.96,0,2,219,False,False,True,False,False,False,0,0,0.0062903815124504955,Low Risk
537,45,7,158621.04,1,1,0,120892.96,1,4,819,False,False,False,False,False,True,1,1,0.9977707824040023,High Risk
550,45,8,111257.59,1,0,0,97623.42,1,1,448,True,False,False,False,False,True,1,1,0.9998871561045581,High Risk
836,41,7,150302.84,1,1,1,156036.19,0,2,648,False,True,False,False,False,False,0,0,0.0003571727002837034,Low Risk
627,27,1,62092.9,1,1,1,105887.04,0,4,470,False,False,True,False,False,False,0,0,0.0003080590328544579,Low Risk
644,37,6,117271.8,2,1,0,104217.96,1,5,949,False,False,True,False,True,False,1,1,0.9723422248917631,High Risk
587,39,6,101851.8,2,1,0,7103.71,0,2,659,True,False,False,False,False,False,0,0,0.02683302195532807,Low Risk
630,36,8,126598.99,2,1,1,134407.93,0,2,970,False,False,False,False,True,False,0,0,0.0001856645943685111,Low Risk
763,35,7,115651.6,2,1,1,104706.29,0,4,231,False,False,False,False,False,False,0,0,0.0007210682491672955,Low Risk
732,41,8,0.0,2,1,1,170886.17,0,3,568,False,False,True,False,True,False,0,0,0.00012152003673694153,Low Risk
503,25,7,0.0,1,0,1,192841.13,0,1,417,False,True,True,False,False,True,0,0,0.0004743770739926749,Low Risk
595,46,10,0.0,1,1,0,73489.15,1,4,273,False,False,True,False,False,True,1,1,0.9982514229246998,High Risk
663,67,9,0.0,3,1,1,72318.77,0,3,747,False,False,True,False,True,False,0,0,6.906008018477629e-05,Low Risk
841,74,9,108131.53,1,0,1,60830.38,0,5,698,False,False,True,False,False,True,0,0,0.00021337360586364202,Low Risk
531,64,2,175754.87,2,1,1,60721.4,0,1,887,True,False,False,False,False,False,0,0,0.0014214691581707622,Low Risk
534,33,3,151233.62,1,0,0,199336.63,0,5,472,False,True,False,False,True,False,0,0,0.008021419770617124,Low Risk
776,37,1,93124.04,2,1,1,196079.32,0,1,232,True,False,False,False,False,False,0,0,0.0034310421221236042,Low Risk
700,38,8,134811.3,1,1,0,1299.75,0,1,903,False,False,True,False,False,False,0,0,0.0015718089252631546,Low Risk
572,23,2,126873.52,1,0,1,67040.12,0,4,628,False,True,True,True,False,False,0,0,0.0001221269672819392,Low Risk
514,30,7,0.0,1,0,1,125010.24,0,4,583,False,True,True,False,False,False,0,0,0.0003637426998260027,Low Risk
626,43,4,137638.69,1,1,0,130442.08,1,2,560,False,False,True,True,False,False,1,1,0.9926850667503909,High Risk
590,47,3,0.0,2,1,0,171774.5,0,1,398,False,False,True,False,False,False,0,0,0.003725200960316865,Low Risk
682,47,10,134032.01,1,1,0,144290.97,0,3,725,False,True,False,False,False,False,0,0,0.004408705816617243,Low Risk
456,32,9,147506.25,1,1,1,135399.21,0,3,454,False,True,True,False,False,False,0,0,0.00015457784216176568,Low Risk
533,38,1,135289.33,2,0,1,152956.33,0,1,867,False,True,True,True,False,False,0,0,4.868504807363462e-05,Low Risk
625,32,7,106957.28,1,1,1,134794.02,0,2,470,False,True,True,False,False,True,0,0,0.00014426915757182653,Low Risk
528,34,1,125566.9,1,1,1,176763.27,0,5,777,False,False,True,False,True,False,0,0,9.915935536519628e-05,Low Risk
624,51,5,174397.21,2,1,1,172372.63,0,2,955,False,True,True,False,True,False,0,0,2.2037336163480955e-05,Low Risk
584,59,1,0.0,1,0,1,130260.11,1,1,462,False,True,False,False,True,False,1,1,0.9958371705684088,High Risk
615,39,4,133707.09,1,1,1,108152.75,0,5,358,False,False,True,False,True,False,0,0,0.00021345987475201729,Low Risk
555,21,1,0.0,2,0,0,103901.35,0,1,599,False,True,True,False,False,False,0,0,0.0027320779166612624,Low Risk
500,50,5,0.0,4,1,1,83866.35,1,1,416,False,True,False,False,False,False,1,1,0.9638898235896509,High Risk
838,43,9,123105.88,2,1,0,145765.83,0,3,376,False,True,True,False,False,True,0,0,0.0006715638523204398,Low Risk
507,41,3,58820.32,2,1,1,138536.09,0,3,895,False,False,True,False,True,False,0,0,7.503030525115518e-05,Low Risk
591,24,6,147360.0,1,1,1,25310.82,0,3,602,False,False,True,False,False,True,0,0,0.0001658714728337526,Low Risk
662,44,8,0.0,2,1,1,175314.87,0,2,241,False,False,True,False,False,False,0,0,0.0003257412751090855,Low Risk
743,43,2,161807.18,2,0,1,93228.86,1,5,973,False,True,True,True,False,False,1,1,0.6491021054799264,Medium Risk
604,53,2,121389.78,1,1,1,48201.64,1,1,428,False,False,False,False,True,False,1,1,0.9932088348696626,High Risk
777,37,1,0.0,1,1,1,126837.72,0,2,472,False,False,True,False,False,True,0,0,0.0003653712922098354,Low Risk
695,42,5,0.0,1,0,1,72172.13,1,5,583,False,False,False,False,True,False,1,1,0.9942510016402267,High Risk
666,39,10,0.0,2,1,0,102999.33,0,5,888,False,False,True,False,False,True,0,0,0.0008079603301921571,Low Risk
831,34,2,0.0,2,0,0,165840.94,0,3,469,False,False,False,True,False,False,0,0,0.009296520926350752,Low Risk
470,31,4,55732.92,2,1,1,103792.53,0,5,397,False,True,True,True,False,False,0,0,8.245645264717653e-05,Low Risk
608,33,9,89968.69,1,1,0,68777.26,0,3,614,False,False,True,True,False,False,0,0,0.0016866096381480003,Low Risk
812,38,3,127117.8,2,1,1,174822.74,0,1,730,False,True,True,False,True,False,0,0,3.4273280166246555e-05,Low Risk
705,92,1,126076.24,2,1,1,34436.83,0,5,772,False,False,True,False,False,True,0,0,8.440672580725767e-05,Low Risk
427,39,9,0.0,2,1,0,28368.37,0,2,489,False,True,False,False,False,False,0,0,0.0121835491660761,Low Risk
586,28,2,0.0,2,1,1,92067.35,0,5,635,False,True,False,False,True,False,0,0,0.00038261164707032927,Low Risk
535,47,0,160729.1,1,0,1,145986.35,0,5,284,False,False,True,False,False,False,0,0,0.00048459379975720953,Low Risk
753,35,4,0.0,2,1,1,106303.4,0,2,759,False,False,True,True,False,False,0,0,8.036732424961109e-05,Low Risk
617,25,1,102585.88,2,1,1,115387.4,0,5,779,False,False,True,False,False,True,0,0,5.525390866698652e-05,Low Risk
514,32,8,0.0,2,1,0,95857.18,0,4,423,False,False,True,False,True,False,0,0,0.0024403798491470447,Low Risk
725,39,1,50880.98,2,1,1,184023.54,0,4,644,True,False,True,True,False,False,0,0,0.0002255797140637581,Low Risk
644,26,8,96659.64,2,1,1,138775.69,0,1,384,False,True,True,True,False,False,0,0,6.629168327869974e-05,Low Risk
586,42,6,0.0,2,1,1,123410.23,0,4,378,False,True,True,False,False,False,0,0,0.00016772761521659157,Low Risk
605,52,1,63349.75,1,1,0,108887.44,0,2,437,False,False,True,False,False,False,0,0,0.00546280884992281,Low Risk
558,27,1,152283.39,1,1,0,183271.15,0,1,783,False,False,True,True,False,False,0,0,0.000979630807170938,Low Risk
657,38,7,0.0,2,1,0,185827.74,0,1,870,False,False,True,True,False,False,0,0,0.0007744568409386234,Low Risk
677,18,8,134796.87,2,1,1,114858.9,0,4,904,False,True,True,True,False,False,0,0,1.5171839999727112e-05,Low Risk
502,30,4,0.0,2,1,1,66263.87,0,4,396,False,False,True,False,False,False,0,0,0.0003006928665523795,Low Risk
595,64,2,105736.32,1,1,1,89935.73,1,3,808,True,False,False,True,False,False,1,1,0.9945456207262298,High Risk
613,36,9,131307.11,1,0,0,83343.73,0,4,336,False,False,True,False,True,False,0,0,0.0044346242975000704,Low Risk
705,37,3,109974.22,1,1,1,36320.87,1,3,637,True,False,False,False,False,True,1,1,0.9962222687436068,High Risk
686,34,6,146178.13,2,1,1,88837.11,0,2,946,False,False,True,False,False,True,0,0,4.0286901820355893e-05,Low Risk
548,32,5,175214.71,1,1,1,155165.61,0,5,574,True,False,True,False,False,False,0,0,0.00046908206151784285,Low Risk
619,41,8,142015.76,2,1,0,114323.66,0,5,222,True,False,False,False,False,False,0,0,0.02925038386713043,Low Risk
606,35,0,135984.15,2,1,0,186778.89,0,1,337,False,False,False,False,False,True,0,0,0.007921113337660622,Low Risk
614,51,4,40685.92,1,1,1,46775.28,0,4,954,False,False,True,False,True,False,0,0,0.0001486668874107506,Low Risk
666,59,8,152614.51,2,1,1,188782.3,0,1,656,True,False,False,False,False,False,0,0,0.0014114747584926496,Low Risk
731,21,8,132312.06,1,1,0,106663.46,1,2,269,True,False,False,True,False,False,1,1,0.9996739130259634,High Risk
680,33,1,123082.08,1,1,0,134960.98,0,5,302,False,False,True,True,False,False,0,0,0.001952266457598695,Low Risk
710,30,10,0.0,2,1,0,19500.1,0,5,420,False,True,False,False,True,False,0,0,0.005905969525475858,Low Risk
